cell_id,UMAP1,UMAP2,cell_line,perturbation,dose_value,dose_unit,time,condition,source
original_loglinear_Trametinib (GSK1120212)_100_23-2,0.9284084,4.6972504,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_418-2,3.686217,8.416005,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_84-2,5.1246905,10.456227,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_215-2,6.128538,1.9758214,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_22-2,3.9368293,7.4674883,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_265-2,10.617042,3.5666337,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_487-2,7.7021794,6.5942893,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_233-2,2.7056236,8.097057,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_462-2,7.7343335,7.7897434,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_78-2,7.7074013,7.696659,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_188-2,7.835667,5.1835527,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_259-2,2.1656237,7.940883,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_104-2,11.37152,7.603562,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_191-2,7.625825,1.9308668,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_117-2,3.9277725,10.1611595,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_186-2,8.161167,6.9726915,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_477-2,7.3293633,7.4666185,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_7-2,10.85029,8.737853,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_290-2,8.413075,3.320857,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_87-2,4.740946,6.155953,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_67-2,5.423274,5.0345917,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_403-2,2.6896489,3.4912965,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_425-2,7.829586,7.5840273,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_100_305-2,6.2167177,6.943061,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_38-2,9.639573,9.490812,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_433-2,5.138981,10.267676,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_136-2,2.428202,8.099997,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_129-2,0.7850924,9.207164,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_274-2,2.413432,9.687054,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_493-2,8.675983,9.073963,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_170-2,3.2390661,8.318282,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_404-2,8.983268,7.461812,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_340-2,10.675574,8.816369,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_207-2,-0.7580878,8.533512,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_240-2,4.53711,6.56463,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_263-2,4.430407,10.382055,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_306-2,9.347545,9.185938,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_29-2,-0.19506958,8.042042,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_380-2,1.8934816,7.692793,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_333-2,0.49619085,5.924174,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_285-2,10.983964,7.3208146,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_314-2,3.2852101,5.875316,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_342-2,6.7559476,10.374767,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_39-2,6.493555,3.9161932,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_358-2,9.8299,3.701157,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_383-2,3.5732288,5.354244,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_113-2,8.884197,8.537983,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_137-2,3.5167532,9.560407,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_457-2,7.5576158,5.9855385,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_320-2,1.4402136,8.243507,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_63-2,6.5360775,4.7349415,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_438-2,8.839322,4.927224,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_258-2,0.75212115,8.557155,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_44-2,5.571435,8.375933,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_206-2,4.6519327,6.4812512,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_312-2,10.854788,7.3202777,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_426-2,5.041066,3.93052,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_133-2,9.664809,9.164748,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_468-2,8.561169,4.487056,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_146-2,3.3638453,7.1361837,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_228-2,8.721431,7.0693154,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_214-2,9.334816,7.8478084,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_387-2,4.6491523,6.973245,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_276-2,10.49901,7.1853833,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_104-2,11.296837,7.5179753,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_222-2,2.9502091,7.395917,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_399-2,0.80072397,8.962183,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_316-2,7.454999,6.8139663,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_62-2,1.7610804,4.3985753,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_203-2,8.9987955,5.1483264,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_424-2,7.1982718,3.2465293,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_279-2,8.845205,5.637431,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_139-2,8.499586,6.9433136,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_243-2,7.0711026,5.6725564,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_238-2,6.3620806,1.8064603,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_123-2,4.626042,6.979831,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_361-2,4.172701,6.18005,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_406-2,4.860013,3.1387033,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_463-2,4.01684,3.6462572,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_196-2,-0.08734711,8.12475,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_217-2,3.0916493,7.2425327,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_369-2,7.6425214,2.7061589,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_174-2,2.1290648,9.131566,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_249-2,8.661316,9.359101,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_372-2,1.4263703,9.814138,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_356-2,10.013179,6.7366166,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_45-2,4.778889,8.111175,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_195-2,2.9320142,6.2275586,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_434-2,9.760409,8.419978,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_5-2,10.924506,3.5392838,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_21-2,9.675355,3.2506297,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_193-2,9.901269,6.7374845,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_122-2,3.374189,6.538424,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_353-2,4.2026706,6.46703,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_72-2,-0.10150449,8.91805,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_26-2,7.8167677,7.199606,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_88-2,3.8174222,5.7305036,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_255-2,9.346639,8.527797,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_326-2,6.3981895,6.9002376,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_52-2,1.6879072,6.6775184,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_171-2,2.2077558,4.4329863,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_106-2,8.175669,2.8268027,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_117-2,2.8084085,9.775917,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_84-2,4.599257,10.527784,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_475-2,10.868202,8.8857,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_273-2,3.9389236,5.994998,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_250-2,9.176738,5.8399677,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_152-2,5.856008,10.739461,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_148-2,-0.9128198,8.478045,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_471-2,4.0796094,5.5010633,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_283-2,8.008987,3.6611056,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_218-2,2.6794403,7.680688,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_187-2,3.0757053,7.3096366,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_131-2,1.8652991,9.264549,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_385-2,6.6844444,5.5738974,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_309-2,4.8423505,4.648309,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_402-2,10.742036,8.3170595,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_211-2,8.952736,7.9594197,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_456-2,8.23747,5.037608,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_46-2,3.6859365,6.3653045,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_198-2,2.5173798,9.349919,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_281-2,8.744285,8.103601,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_168-2,1.9667379,7.7523236,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_275-2,5.213143,3.4825037,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_190-2,4.481872,9.19078,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_321-2,5.515987,2.7293742,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_398-2,4.580602,3.8031101,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_391-2,2.4210038,5.8188143,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_80-2,10.61371,3.277058,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_246-2,4.0086565,4.3280044,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_365-2,7.812737,5.234957,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_293-2,11.424797,7.725646,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_134-2,4.5581646,7.892663,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_1000_10-2,2.5932574,9.069689,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_340-2,10.41016,9.125162,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_245-2,0.60247093,7.8207464,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_174-2,1.4503714,9.091064,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_308-2,7.1477437,3.9351854,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_365-2,7.5020204,5.383763,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_252-2,10.121955,8.224321,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_46-2,3.3422625,6.3681655,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_242-2,7.1622543,3.6780674,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_460-2,5.23221,2.3539364,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_249-2,8.325036,9.372979,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_193-2,9.74141,6.795545,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_236-2,11.1832695,8.214544,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_48-2,4.0116434,4.692999,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_181-2,9.247025,7.5200586,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_146-2,2.9033628,7.3759127,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
original_loglinear_Trametinib (GSK1120212)_10000_366-2,9.436118,7.1146517,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,original_loglinear
