cell_id,UMAP1,UMAP2,cell_line,perturbation,dose_value,dose_unit,time,condition,source
improved_hill_Trametinib (GSK1120212)_100_458-2-0,0.13120495,7.34905,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_223-2-0,1.643582,8.478036,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_443-2-0,8.240606,5.9614987,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_263-2-0,4.448461,9.1761265,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_299-2-0,6.120151,3.320314,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_496-2-0,1.948079,7.1375055,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_2-2-0,2.797028,9.793282,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_349-2-0,4.2657485,6.133779,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_89-2-0,1.7674817,8.664466,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_129-2-0,0.5080751,8.13954,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_214-2-0,9.818292,8.490188,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_445-2-0,3.7987387,3.8683634,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_391-2-0,3.4657063,5.2116966,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_209-2-0,3.7315354,5.1281843,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_106-2-0,10.341334,2.9973,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_30-2-0,1.3089708,7.176657,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_23-2-0,0.8421396,5.389762,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_136-2-0,2.0239189,7.5273438,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_167-2-0,3.8387437,10.069608,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_482-2-0,2.8101573,5.6412334,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_80-2-0,12.546102,5.0837197,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_370-2-0,5.1843534,8.550749,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_308-2-0,8.884423,3.6388102,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_287-2-0,9.551796,9.171067,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_405-2-0,6.1555386,5.637266,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_288-2-0,2.0224025,6.9373646,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_357-2-0,7.661474,5.7941403,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_414-2-0,9.285748,3.6739469,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_429-2-0,2.6548953,3.9048457,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_235-2-0,5.5867815,9.22807,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_146-2-0,3.62443,7.6200266,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_177-2-0,2.7776666,9.043323,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_143-2-0,8.029363,9.674866,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_420-2-0,9.876874,8.835633,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_319-2-0,4.9115133,8.867442,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_268-2-0,10.353921,5.787222,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_216-2-0,7.191461,6.6046476,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_22-2-0,3.890803,7.611671,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_486-2-0,5.4537835,6.32023,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_201-2-0,9.384534,6.9340315,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_180-2-0,6.328189,2.844019,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_435-2-0,4.643304,5.1762843,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_468-2-0,9.705924,4.7066226,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_137-2-0,3.4267888,9.16649,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_385-2-0,7.247729,5.536315,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_307-2-0,6.525465,7.007367,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_21-2-0,11.402841,3.7895386,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_328-2-0,11.434886,7.2907534,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_421-2-0,11.428745,8.945097,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_38-2-0,10.361644,8.6714525,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_321-2-0,6.9778714,2.5440955,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_264-2-0,2.738963,8.529527,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_437-2-0,0.84985334,8.070527,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_474-2-0,-0.3196453,7.4163456,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_233-2-0,1.6088403,8.164422,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_218-2-0,2.9888177,6.970742,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_240-2-0,4.9494276,6.7296853,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_292-2-0,8.65333,3.5059206,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_90-2-0,9.867596,6.5986557,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_148-2-0,-0.34887323,7.092664,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_176-2-0,7.15943,3.914085,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_96-2-0,4.6680527,10.217614,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_114-2-0,4.400109,9.801755,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_353-2-0,4.3485003,6.360754,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_108-2-0,5.2063575,10.348323,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_239-2-0,6.5133157,6.7733445,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_8-2-0,1.9020082,8.796683,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_274-2-0,2.1502948,9.445088,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_27-2-0,6.033824,10.417851,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_150-2-0,4.4448195,5.6211023,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_104-2-0,12.302414,7.7971463,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_187-2-0,3.680403,7.097061,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_59-2-0,3.946078,3.1974576,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_29-2-0,0.2648505,6.280976,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_309-2-0,5.4974833,5.044424,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_413-2-0,9.797767,3.3833616,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_348-2-0,5.9319286,5.860453,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_276-2-0,11.099894,7.653573,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_171-2-0,3.3697073,4.285842,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_278-2-0,1.4563761,9.085118,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_266-2-0,1.779447,7.28335,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_1000_323-2-0,7.640958,2.9767575,A549,Trametinib (GSK1120212),1000.0,nM,24.0,Trametinib (GSK1120212)_1000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_4-2-0,3.57714,8.786223,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_50-2-0,7.0374513,7.3794026,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_442-2-0,6.256483,5.227019,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_482-2-0,2.8578134,5.7059193,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_302-2-0,5.380977,10.279637,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_357-2-0,7.6870723,5.7574735,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_37-2-0,8.031313,6.5436325,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_364-2-0,12.175763,5.40216,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_471-2-0,5.4517817,4.820534,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_280-2-0,10.598951,8.914639,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_452-2-0,6.5507803,2.9156277,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_293-2-0,12.10564,8.0231085,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_431-2-0,7.3051896,5.307849,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_444-2-0,4.0591173,5.8759065,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_437-2-0,0.7815161,8.01186,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_98-2-0,0.8928331,8.482878,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_148-2-0,-0.42155805,7.0955377,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_408-2-0,-1.4318197,6.51627,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_468-2-0,9.67251,4.6525416,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_74-2-0,5.3289104,4.984711,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_39-2-0,6.861903,4.5452075,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_432-2-0,6.496524,5.0230627,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_18-2-0,2.6848288,8.689779,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_248-2-0,3.9042501,3.811823,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_222-2-0,3.1262946,6.748783,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_356-2-0,10.730996,7.0589685,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_254-2-0,4.751983,7.4013033,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_474-2-0,-0.20882842,7.4316707,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_446-2-0,5.778703,5.9957204,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_458-2-0,0.047043696,7.408363,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_386-2-0,9.4705715,3.7882576,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_481-2-0,8.307349,7.2835484,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_348-2-0,5.8339243,5.864917,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_24-2-0,6.7072005,5.6590195,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_228-2-0,8.553683,7.4216423,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_141-2-0,3.0775785,4.161566,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_90-2-0,9.836344,6.640218,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_113-2-0,9.421486,8.688953,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_301-2-0,4.3871374,5.693367,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_330-2-0,5.508316,7.501799,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_476-2-0,1.283108,8.268275,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_317-2-0,10.583101,6.000231,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_194-2-0,7.3517613,6.6137013,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_171-2-0,3.2722716,4.2993407,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_62-2-0,2.631904,4.4017906,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_162-2-0,9.134821,2.953266,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_15-2-0,5.498107,10.313447,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_212-2-0,3.2745554,9.455546,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_123-2-0,4.9504695,6.9762063,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_297-2-0,1.0396081,7.127077,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_360-2-0,8.7947645,1.8884346,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_41-2-0,11.027359,8.721995,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_291-2-0,4.5090084,8.952892,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_224-2-0,0.6884895,8.013919,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_331-2-0,4.3713,5.46237,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_274-2-0,1.9241458,9.352238,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_176-2-0,6.9940886,3.9811819,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_14-2-0,-1.2848059,6.625608,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_411-2-0,7.6647534,7.1891813,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_163-2-0,4.077721,8.943046,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_11-2-0,8.698792,6.9734936,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_17-2-0,3.966823,8.607929,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_370-2-0,5.09018,8.539417,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_377-2-0,9.541679,3.8005953,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_426-2-0,6.2071342,4.027524,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_100-2-0,3.2571335,7.337583,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_241-2-0,3.584617,10.00886,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10000_128-2-0,7.046863,5.536635,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,improved_hill
