cell_id,UMAP1,UMAP2,cell_line,perturbation,dose_value,dose_unit,time,condition,source
E01_F10_RT_BC_226_Lig_BC_202-1,9.440429,-0.5753725,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
C10_F10_RT_BC_66_Lig_BC_222-1,9.793193,-1.0973321,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G06_F10_RT_BC_327_Lig_BC_327-1,10.001061,-0.28881162,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
A07_E09_RT_BC_233_Lig_BC_38-1,8.560102,-1.0816739,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G08_E09_RT_BC_219_Lig_BC_248-1,10.30489,-1.1940743,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
B12_F10_RT_BC_29_Lig_BC_114-1,8.915303,-1.1015112,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
F05_E09_RT_BC_17_Lig_BC_36-1,7.8495975,-1.6213316,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G07_E09_RT_BC_286_Lig_BC_76-1,8.703227,-0.8214802,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
D11_F10_RT_BC_218_Lig_BC_13-1,10.06388,0.5822754,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G01_F10_RT_BC_320_Lig_BC_125-1,10.499733,-0.9163479,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
E05_F10_RT_BC_346_Lig_BC_62-1,5.8500004,-4.009133,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
D12_E09_RT_BC_363_Lig_BC_29-1,7.262343,0.3600508,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
D05_E09_RT_BC_103_Lig_BC_353-1,9.482303,-0.09675575,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
H10_E09_RT_BC_296_Lig_BC_172-1,4.647471,-0.94128364,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G10_E09_RT_BC_5_Lig_BC_334-1,8.5331955,-0.75714165,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
B07_F10_RT_BC_314_Lig_BC_280-1,7.6725736,-0.8086708,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G11_E09_RT_BC_125_Lig_BC_119-1,10.001783,0.5212779,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
C01_F10_RT_BC_187_Lig_BC_52-1,6.2141247,-2.3531275,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
E02_E09_RT_BC_213_Lig_BC_35-1,3.728772,-1.7705499,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G07_F10_RT_BC_309_Lig_BC_13-1,7.964996,-1.3096229,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
C01_E09_RT_BC_28_Lig_BC_156-1,8.596644,-0.6188272,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
F03_E09_RT_BC_204_Lig_BC_327-1,9.945389,0.79851574,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
D03_F10_RT_BC_127_Lig_BC_314-1,1.9754561,0.82913977,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
H07_E09_RT_BC_250_Lig_BC_174-1,6.3008285,-4.232114,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G06_F10_RT_BC_73_Lig_BC_318-1,9.585215,-0.60822165,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
C07_E09_RT_BC_198_Lig_BC_199-1,5.765187,1.4014829,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
F09_F10_RT_BC_203_Lig_BC_153-1,8.503403,-0.3688379,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
A05_F10_RT_BC_43_Lig_BC_307-1,12.505548,1.2408928,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
C12_F10_RT_BC_175_Lig_BC_228-1,9.412548,-1.5242659,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
A03_F10_RT_BC_198_Lig_BC_292-1,8.716205,2.690465,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
F01_E09_RT_BC_179_Lig_BC_45-1,10.021974,-0.3513142,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
F04_E09_RT_BC_31_Lig_BC_91-1,8.645028,-1.7326413,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
C04_E09_RT_BC_163_Lig_BC_319-1,11.431003,-0.8569722,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
H03_F10_RT_BC_266_Lig_BC_33-1,8.93824,-1.0678264,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
B03_F10_RT_BC_73_Lig_BC_18-1,9.861431,-0.5493126,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
B03_F10_RT_BC_301_Lig_BC_373-1,8.58617,-1.2643646,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G08_E09_RT_BC_210_Lig_BC_5-1,9.997795,0.7687926,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
F12_F10_RT_BC_28_Lig_BC_58-1,9.798322,-1.3902684,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
C12_E09_RT_BC_320_Lig_BC_198-1,9.598228,-0.8895047,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G12_F10_RT_BC_316_Lig_BC_354-1,9.355299,-1.905459,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
D08_F10_RT_BC_98_Lig_BC_139-1,9.611813,-1.3646293,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
D07_F10_RT_BC_34_Lig_BC_282-1,5.8625946,-2.7512493,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
D12_F10_RT_BC_18_Lig_BC_145-1,11.85279,0.024886372,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
F09_E09_RT_BC_146_Lig_BC_28-1,9.036234,-0.9532485,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
E02_E09_RT_BC_111_Lig_BC_192-1,10.051062,-0.7556784,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
H07_F10_RT_BC_190_Lig_BC_72-1,9.686443,-1.3316995,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
A06_F10_RT_BC_268_Lig_BC_46-1,6.4721375,-4.3658786,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
C09_F10_RT_BC_53_Lig_BC_200-1,6.6834774,-1.3045014,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
E12_F10_RT_BC_47_Lig_BC_192-1,7.084694,-1.0971782,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
B06_F10_RT_BC_294_Lig_BC_184-1,8.165877,-1.1616997,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
A05_F10_RT_BC_274_Lig_BC_164-1,9.453125,4.05465,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G12_E09_RT_BC_349_Lig_BC_96-1,10.45357,-1.5843542,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G07_F10_RT_BC_13_Lig_BC_280-1,10.097441,-0.5084257,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G01_E09_RT_BC_219_Lig_BC_61-1,9.092624,-0.8417671,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
B10_E09_RT_BC_335_Lig_BC_123-1,7.3679543,-1.7519321,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
H07_F10_RT_BC_76_Lig_BC_284-1,9.853937,-0.9406789,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
F06_F10_RT_BC_180_Lig_BC_215-1,9.811931,-0.33907837,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
H06_F10_RT_BC_204_Lig_BC_101-1,8.996416,-1.0636805,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
B10_E09_RT_BC_70_Lig_BC_285-1,8.891281,-1.3504025,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G07_E09_RT_BC_221_Lig_BC_58-1,8.796168,-0.60064524,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
A06_F10_RT_BC_182_Lig_BC_275-1,9.798899,-0.8711494,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
F08_E09_RT_BC_121_Lig_BC_204-1,10.46877,-2.0906947,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G06_F10_RT_BC_258_Lig_BC_43-1,10.348859,2.879007,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
A11_F10_RT_BC_339_Lig_BC_308-1,4.1438828,0.26002976,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
C01_E09_RT_BC_61_Lig_BC_172-1,4.784659,-0.56360805,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
A07_F10_RT_BC_316_Lig_BC_320-1,10.190922,-0.9650685,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
A06_E09_RT_BC_89_Lig_BC_370-1,10.138356,-0.7578146,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
E03_E09_RT_BC_259_Lig_BC_194-1,10.215354,-0.51339006,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
A02_F10_RT_BC_305_Lig_BC_107-1,10.309606,-1.0280308,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
B08_F10_RT_BC_49_Lig_BC_74-1,6.948484,0.21434122,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
A11_F10_RT_BC_260_Lig_BC_278-1,7.65687,-1.9481969,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
C02_E09_RT_BC_376_Lig_BC_243-1,8.505472,-2.0822475,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
D03_E09_RT_BC_263_Lig_BC_179-1,10.594186,-0.9100419,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
D06_E09_RT_BC_218_Lig_BC_349-1,9.307603,-1.685711,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
H03_E09_RT_BC_314_Lig_BC_220-1,8.6145315,-1.4808744,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
D06_E09_RT_BC_350_Lig_BC_137-1,10.149416,-1.6038499,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
B02_E09_RT_BC_38_Lig_BC_143-1,9.106177,-0.51645327,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
F10_F10_RT_BC_14_Lig_BC_135-1,10.984634,-0.85790277,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
H07_E09_RT_BC_138_Lig_BC_340-1,11.312592,-0.88792604,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
H01_E09_RT_BC_57_Lig_BC_195-1,8.639423,-2.1989193,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G05_E09_RT_BC_129_Lig_BC_52-1,8.386008,-0.8161346,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
F06_F10_RT_BC_256_Lig_BC_92-1,11.919121,-1.2065003,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
C09_F10_RT_BC_250_Lig_BC_39-1,6.4114513,-3.2059274,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
E07_E09_RT_BC_160_Lig_BC_17-1,8.8073225,-1.9219489,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
F07_F10_RT_BC_148_Lig_BC_204-1,8.929659,-1.3783135,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G09_E09_RT_BC_277_Lig_BC_136-1,6.791028,0.4562469,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
H03_F10_RT_BC_121_Lig_BC_51-1,6.557089,-3.6009302,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
D07_E09_RT_BC_253_Lig_BC_131-1,6.054444,0.8541289,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
A05_F10_RT_BC_315_Lig_BC_369-1,9.103506,-2.3848882,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G05_F10_RT_BC_354_Lig_BC_285-1,10.162663,-1.2494453,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
H06_E09_RT_BC_17_Lig_BC_98-1,6.945095,-3.896623,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
A05_F10_RT_BC_339_Lig_BC_72-1,5.5653286,1.6521547,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
B09_F10_RT_BC_68_Lig_BC_309-1,5.0020566,-1.5147072,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
E05_F10_RT_BC_46_Lig_BC_150-1,7.582424,-1.50117,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
F01_E09_RT_BC_130_Lig_BC_242-1,5.6625133,-4.077858,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G07_E09_RT_BC_295_Lig_BC_337-1,4.013798,-1.5846584,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
C05_F10_RT_BC_294_Lig_BC_319-1,11.137487,-1.4038619,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G01_F10_RT_BC_369_Lig_BC_107-1,8.932016,-1.7247523,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
D03_E09_RT_BC_244_Lig_BC_193-1,4.6996064,-1.101283,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
F08_E09_RT_BC_74_Lig_BC_59-1,8.62959,-1.9196758,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
G09_E09_RT_BC_99_Lig_BC_288-1,9.12995,-2.2227366,A549,Trametinib (GSK1120212),10000.0,nM,24.0,Trametinib (GSK1120212)_10000nM,true
pred_(+)-JQ1_10_51-2,9.948195,1.9650725,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_61-2,12.617762,-0.37796378,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_84-2,12.012209,-0.6445791,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_118-2,11.714508,2.9194283,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_56-2,11.548961,-2.6915095,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_94-2,6.0213847,-4.1476817,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_112-2,11.461498,-2.9781954,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_28-2,7.465465,2.516651,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_116-2,10.447344,3.6031938,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_33-2,9.480057,-3.6853328,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_26-2,9.9871645,2.1727417,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_8-2,3.505755,-1.0367591,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_134-2,6.01907,2.2683182,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_202-2,10.035177,3.8113673,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_192-2,10.255077,3.519801,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_157-2,7.6765776,-0.65393037,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_44-2,7.4845986,-0.36909822,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_154-2,6.252513,2.2170079,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_96-2,7.4761567,-2.8403301,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_182-2,11.266704,-0.59143144,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_160-2,8.503329,0.13111779,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_52-2,9.448413,-0.20862402,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_92-2,11.421592,-3.0312078,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_15-2,10.560577,-2.1005504,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_11-2,9.211684,2.4487252,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_45-2,11.928836,-0.88233656,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_198-2,6.272513,2.2175407,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_111-2,4.6839857,0.56614804,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_143-2,10.823754,3.4403317,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_208-2,9.690161,2.0978658,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_63-2,12.856364,0.9171235,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_21-2,11.698789,-2.653544,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_38-2,6.902831,-0.05347488,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_170-2,10.876083,-0.063908204,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_24-2,10.472867,-2.150763,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_144-2,12.357701,2.100066,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_19-2,11.095807,-3.6175973,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_141-2,13.13052,-0.6356255,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_164-2,10.406187,0.014815549,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_68-2,6.862106,0.43350795,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_49-2,9.620789,1.0512376,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_197-2,4.572546,0.6102556,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_32-2,6.4341617,-2.4357622,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_162-2,8.909889,-0.36882126,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_207-2,12.079428,2.4654846,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_40-2,7.0451646,-3.60618,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_150-2,11.851328,-2.9551427,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_31-2,13.210143,-0.41111848,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_145-2,12.466579,2.0386565,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_83-2,10.883723,1.8337253,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_148-2,6.5655165,-2.213865,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_77-2,8.217613,2.5836947,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_95-2,7.886418,-4.021586,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_67-2,6.3161077,2.1392941,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_72-2,6.218221,-3.8738184,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_104-2,1.7951839,1.3227324,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_64-2,13.146334,-0.08544181,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_125-2,7.963903,4.002693,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_35-2,9.915284,1.9413506,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_193-2,6.98481,-1.1604337,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_18-2,4.20427,-0.36347324,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_200-2,11.531012,-2.7273438,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_159-2,6.7389975,-0.15949358,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_122-2,5.1387973,1.9893745,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_121-2,5.369034,1.673487,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_86-2,11.387654,0.69442487,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_105-2,10.824879,3.425116,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_123-2,6.6867495,-0.47182375,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_176-2,7.49129,3.7646697,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_175-2,10.481131,0.46692377,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_6-2,7.30369,-2.7596161,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_37-2,10.764144,-3.83412,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_20-2,9.8001585,4.179374,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_196-2,10.482579,1.7322028,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
pred_(+)-JQ1_10_169-2,9.307816,-2.6510475,A549,(+)-JQ1,10.0,nM,24.0,(+)-JQ1_10nM,predicted
